1/30/2011,00:00.0,30,8
1/30/2011,00:00.0,30,7
1/30/2011,00:00.0,30,7
1/30/2011,00:00.0,30,4
1/30/2011,00:00.0,30,4
1/31/2011,00:00.0,31,5
1/31/2011,00:00.0,31,6
1/31/2011,00:00.0,31,8
1/31/2011,00:00.0,31,9
1/31/2011,00:00.0,31,8
1/31/2011,00:00.0,31,15
1/31/2011,00:00.0,31,17
1/31/2011,00:00.0,31,17
1/31/2011,00:00.0,31,16
1/31/2011,00:00.0,31,17
1/31/2011,00:00.0,31,19
1/31/2011,00:00.0,31,16
1/31/2011,00:00.0,31,11
1/31/2011,00:00.0,31,6
1/31/2011,00:00.0,31,5
1/31/2011,00:00.0,31,4
1/31/2011,00:00.0,31,23
1/31/2011,00:00.0,31,35
1/31/2011,00:00.0,31,38
1/31/2011,00:00.0,31,23
1/31/2011,00:00.0,31,16
1/31/2011,00:00.0,31,22
1/31/2011,00:00.0,31,28
1/31/2011,00:00.0,31,17
2/1/2011,00:00.0,32,11
2/1/2011,00:00.0,32,6
2/1/2011,00:00.0,32,2
2/1/2011,00:00.0,32,-2
2/1/2011,00:00.0,32,1
2/1/2011,00:00.0,32,1
2/1/2011,00:00.0,32,-8
2/1/2011,00:00.0,32,-12
2/1/2011,00:00.0,32,-3
2/1/2011,00:00.0,32,-1
2/1/2011,00:00.0,32,-3
2/1/2011,00:00.0,32,-3
2/1/2011,00:00.0,32,-3
2/1/2011,00:00.0,32,0
2/1/2011,00:00.0,32,-5
2/1/2011,00:00.0,32,-10
2/1/2011,00:00.0,32,-16
2/1/2011,00:00.0,32,-19
2/1/2011,00:00.0,32,-22
2/1/2011,00:00.0,32,-20
2/1/2011,00:00.0,32,-18
2/1/2011,00:00.0,32,-16
2/1/2011,00:00.0,32,-17
2/1/2011,00:00.0,32,-18
2/2/2011,00:00.0,33,-21
2/2/2011,00:00.0,33,-20
2/2/2011,00:00.0,33,-15
2/2/2011,00:00.0,33,-8
2/2/2011,00:00.0,33,-6
2/2/2011,00:00.0,33,-7
2/2/2011,00:00.0,33,-12
2/2/2011,00:00.0,33,-13
2/2/2011,00:00.0,33,-9
2/2/2011,00:00.0,33,-5
2/2/2011,00:00.0,33,-1
2/2/2011,00:00.0,33,-3
2/2/2011,00:00.0,33,-7
2/2/2011,00:00.0,33,-9
2/2/2011,00:00.0,33,-12
2/2/2011,00:00.0,33,-14
2/2/2011,00:00.0,33,-14
2/2/2011,00:00.0,33,-13
2/2/2011,00:00.0,33,-14
2/2/2011,00:00.0,33,-17
2/2/2011,00:00.0,33,-18
2/2/2011,00:00.0,33,-18
2/2/2011,00:00.0,33,-17
